Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
57:51.5,42:39.8,Google Snippets,Augmentation with max. window size 3,0.30980392,21,226,0.598076892,82.64642082
37:30.4,43:26.2,Google Snippets,Augmentation with max. window size 2,0.657577319,18,142,0.442601439,89.46830266
13:00.2,43:39.0,Google Snippets,No Augmentation,0.173925197,7,287,0.609118748,82.62548263
43:07.1,43:57.6,Google Snippets,Augmentation with max. window size 3,0.468521083,9,184,0.644735853,82.63988522
05:24.5,44:40.2,Google Snippets,Augmentation with max. window size 2,0.259637311,15,245,0.655258318,83.97932817
05:12.6,44:42.4,Google Snippets,No Augmentation,1,28,156,0.369617567,89.5325462
14:36.7,44:43.7,Google Snippets,No Augmentation,1,7,148,0.416234993,89.30585216
11:33.9,44:51.2,Google Snippets,Augmentation with max. window size 2,0.13667714,14,401,0.76735399,75.49019608
52:55.9,45:10.3,Google Snippets,Augmentation with max. window size 2,0.283996656,5,288,0.54746842,85.81560284
43:35.8,45:35.9,Google Snippets,No Augmentation,0.431798276,5,228,0.481318542,87.69470405
55:27.0,45:50.0,Google Snippets,Augmentation with max. window size 3,0.283996656,8,269,0.59381747,83.92434988
04:54.2,46:20.2,Google Snippets,Augmentation with max. window size 2,0.30980392,25,212,0.62865525,82.64642082
41:24.7,46:31.0,Google Snippets,Augmentation with max. window size 2,0.602059991,7,153,0.471311012,88.39285714
51:56.4,46:34.7,Google Snippets,Augmentation with max. window size 3,0.366531544,9,214,0.430800226,88.80733945
11:41.9,46:40.6,Google Snippets,No Augmentation,0.15490196,2,363,0.696935441,79.65367965
55:35.8,47:07.1,Google Snippets,Augmentation with max. window size 3,0.366531544,23,202,0.630552653,81.28440367
57:49.7,47:47.2,Google Snippets,No Augmentation,0.236572006,28,317,0.653992633,83.80681818
09:15.3,47:51.1,Google Snippets,No Augmentation,0.193820026,12,306,0.631949499,82.35294118
56:27.5,47:59.3,Google Snippets,Augmentation with max. window size 2,0.366531544,13,211,0.50425176,87.52293578
02:44.6,48:06.0,Google Snippets,No Augmentation,0.193820026,19,357,0.583338003,82.69896194
10:23.4,48:11.0,Google Snippets,No Augmentation,0.214670165,3,278,0.53241615,85.625
13:29.7,48:32.3,Google Snippets,Augmentation with max. window size 2,0.13667714,28,413,0.721808331,79.90196078
44:35.5,48:47.8,Google Snippets,No Augmentation,0.431798276,26,235,0.483600576,87.07165109
53:49.6,49:02.0,Google Snippets,No Augmentation,0.283996656,9,301,0.697536595,83.45153664
53:01.8,49:05.4,Google Snippets,Augmentation with max. window size 2,0.366531544,27,219,0.654511391,82.20183486
28:16.6,49:15.7,Google Snippets,Augmentation with max. window size 2,0.795880017,14,152,0.477912928,87.05652174
09:14.8,49:16.7,Google Snippets,Augmentation with max. window size 2,0.13667714,21,487,0.7593432,80.39215686
11:50.9,49:19.1,Google Snippets,Augmentation with max. window size 2,0.236572006,4,260,0.689658851,83.80681818
13:13.2,49:49.7,Google Snippets,Augmentation with max. window size 3,0.236572006,0,254,0.665401677,84.65909091
41:56.3,49:58.1,Google Snippets,Augmentation with max. window size 2,0.602059991,28,170,0.508063419,86.27232143
15:53.9,50:29.6,Google Snippets,No Augmentation,0.602059991,3,206,0.483882133,86.71875
54:41.3,51:08.2,Google Snippets,Augmentation with max. window size 3,0.468521083,2,182,0.561980275,85.50932568
29:27.8,51:26.8,Google Snippets,No Augmentation,0.886056648,16,146,0.453578599,87.58176101
57:43.8,51:44.2,Google Snippets,Augmentation with max. window size 3,0.30980392,14,263,0.628588992,84.164859
24:45.6,51:44.9,Google Snippets,Augmentation with max. window size 3,0.431798276,11,286,0.50747163,86.60436137
17:06.3,51:53.1,Google Snippets,Augmentation with max. window size 2,0.13667714,7,409,0.701440218,83.33333333
13:40.2,51:54.6,Google Snippets,Augmentation with max. window size 3,0.214670165,2,290,0.722756447,80.625
00:48.5,51:56.2,Google Snippets,Augmentation with max. window size 2,0.337242168,9,241,0.496408705,86.85258964
23:23.8,52:22.9,Google Snippets,Augmentation with max. window size 3,0.13667714,10,321,0.781199545,80.88235294
59:59.9,52:39.6,Google Snippets,Augmentation with max. window size 2,0.366531544,20,215,0.542242767,85.68807339
27:37.7,52:50.3,Google Snippets,Augmentation with max. window size 2,1,17,144,0.427420051,90.04589322
58:24.0,53:03.7,Google Snippets,No Augmentation,0.236572006,21,355,0.577911637,86.07954545
22:53.3,53:18.7,Google Snippets,No Augmentation,1,0,138,0.339113548,91.46457906
08:20.2,53:21.0,Google Snippets,No Augmentation,0.337242168,6,211,0.571336389,84.06374502
54:07.7,53:30.2,Google Snippets,Augmentation with max. window size 2,0.431798276,8,197,0.595346513,82.71028037
56:04.4,53:55.3,Google Snippets,No Augmentation,0.366531544,24,250,0.530817385,87.88990826
14:30.8,54:41.5,Google Snippets,Augmentation with max. window size 3,0.337242168,12,187,0.515872006,86.05577689
23:02.4,54:59.6,Google Snippets,Augmentation with max. window size 2,0.886056648,5,146,0.439685879,88.43962264
18:54.8,55:11.6,Google Snippets,Augmentation with max. window size 2,0.30980392,4,184,0.610521908,85.03253796
06:49.5,55:27.4,Google Snippets,Augmentation with max. window size 3,0.236572006,6,320,0.7246805,82.95454545
44:43.7,55:31.9,Google Snippets,No Augmentation,0.431798276,12,253,0.573901126,84.73520249
03:43.3,56:01.1,Google Snippets,Augmentation with max. window size 2,0.721246399,9,219,0.408731795,88.43561644
46:08.2,56:17.8,Google Snippets,Augmentation with max. window size 3,0.431798276,18,232,0.504395125,87.07165109
55:24.7,56:29.1,Google Snippets,Augmentation with max. window size 3,0.283996656,29,327,0.620640391,82.03309693
22:58.7,56:30.6,Google Snippets,No Augmentation,0.13667714,18,383,0.612037573,85.29411765
44:13.0,56:43.2,Google Snippets,Augmentation with max. window size 2,0.431798276,1,253,0.562777497,85.66978193
33:02.8,56:56.0,Google Snippets,Augmentation with max. window size 2,0.795880017,0,157,0.404692523,89.84565217
18:03.8,56:59.3,Google Snippets,Augmentation with max. window size 3,0.259637311,11,233,0.707660689,82.6873385
03:05.5,57:01.9,Google Snippets,No Augmentation,0.30980392,15,273,0.507738406,86.11713666
19:16.5,57:14.3,Google Snippets,No Augmentation,0.259637311,26,227,0.523915405,86.82170543
51:36.0,57:29.3,Google Snippets,Augmentation with max. window size 2,0.508638306,4,182,0.524645152,87.31836196
06:06.8,57:35.1,Google Snippets,Augmentation with max. window size 3,0.337242168,25,227,0.669239703,81.87250996
17:43.8,57:51.1,Google Snippets,No Augmentation,0.13667714,25,472,0.769447472,79.90196078
15:54.2,58:11.6,Google Snippets,No Augmentation,0.30980392,29,218,0.602143611,84.81561822
56:37.4,58:14.1,Google Snippets,No Augmentation,0.552841969,13,172,0.426530916,89.06439854
39:49.8,58:25.4,Google Snippets,Augmentation with max. window size 2,0.468521083,13,235,0.506327712,88.23529412
07:39.4,58:26.1,Google Snippets,No Augmentation,0.259637311,5,315,0.790858915,80.36175711
54:01.9,58:43.4,Google Snippets,No Augmentation,0.366531544,3,270,0.636957666,83.66972477
03:29.4,58:48.9,Google Snippets,No Augmentation,0.366531544,17,232,0.652466532,83.30275229
06:13.3,59:07.5,Google Snippets,Augmentation with max. window size 3,0.397940009,0,201,0.561299575,86.14864865
49:29.7,59:27.9,Google Snippets,Augmentation with max. window size 2,0.602059991,14,164,0.510450666,86.49553571
06:51.5,59:31.2,Google Snippets,No Augmentation,0.259637311,12,329,0.728829314,82.42894057
23:27.5,59:42.0,Google Snippets,No Augmentation,0.214670165,10,271,0.66665858,83.125
21:46.8,00:09.2,Google Snippets,Augmentation with max. window size 3,0.13667714,17,451,0.744976717,82.35294118
26:51.8,00:26.8,Google Snippets,Augmentation with max. window size 3,0.236572006,14,233,0.662432684,83.23863636
48:13.5,00:59.5,Google Snippets,Augmentation with max. window size 3,0.508638306,21,201,0.516547104,87.18626156
55:13.4,01:54.9,Google Snippets,No Augmentation,0.552841969,27,183,0.511830873,85.7837181
21:08.8,02:02.7,Google Snippets,Augmentation with max. window size 3,0.337242168,5,189,0.632874681,83.06772908
01:27.0,02:13.1,Google Snippets,No Augmentation,0.397940009,29,236,0.481010284,86.48648649
54:43.7,02:31.3,Google Snippets,Augmentation with max. window size 2,0.431798276,15,237,0.56414095,84.73520249
00:58.0,02:52.1,Google Snippets,Augmentation with max. window size 3,0.366531544,2,242,0.574440058,85.87155963
24:22.0,02:53.2,Google Snippets,No Augmentation,0.721246399,20,212,0.507779018,83.39109589
04:37.4,03:01.5,Google Snippets,Augmentation with max. window size 2,0.397940009,11,221,0.537839237,84.96621622
00:53.8,03:13.9,Google Snippets,Augmentation with max. window size 2,0.337242168,29,262,0.492058365,86.65338645
14:59.3,03:24.2,Google Snippets,Augmentation with max. window size 3,0.30980392,28,241,0.66204826,81.99566161
57:44.6,03:50.4,Google Snippets,Augmentation with max. window size 2,0.657577319,5,150,0.494959123,86.91206544
26:40.0,04:01.1,Google Snippets,Augmentation with max. window size 2,0.236572006,25,287,0.670373289,81.53409091
52:54.9,04:37.5,Google Snippets,Augmentation with max. window size 2,0.508638306,11,211,0.587008773,84.94055482
05:47.3,04:44.3,Google Snippets,Augmentation with max. window size 3,0.397940009,14,225,0.571910911,84.96621622
00:37.2,04:49.8,Google Snippets,No Augmentation,0.468521083,24,177,0.504009911,87.37446198
49:58.8,04:52.4,Google Snippets,Augmentation with max. window size 2,0.552841969,2,202,0.501493249,86.5127582
56:24.0,05:05.6,Google Snippets,No Augmentation,0.602059991,11,179,0.493343674,86.83035714
19:58.2,05:22.4,Google Snippets,Augmentation with max. window size 2,0.30980392,12,240,0.494690851,87.20173536
49:01.4,05:37.3,Google Snippets,Augmentation with max. window size 3,0.508638306,14,214,0.636960754,83.75165126
25:00.7,05:42.2,Google Snippets,Augmentation with max. window size 2,0.236572006,18,282,0.66096342,81.53409091
35:12.3,05:47.9,Google Snippets,Augmentation with max. window size 2,0.886056648,26,165,0.424272084,87.50345912
24:58.2,05:57.1,Google Snippets,Augmentation with max. window size 3,0.236572006,21,293,0.59971242,85.22727273
41:27.1,06:45.0,Google Snippets,No Augmentation,0.552841969,5,190,0.445786123,87.36330498
36:14.4,06:46.5,Google Snippets,Augmentation with max. window size 2,0.886056648,12,152,0.415311843,89.54748428
55:40.5,06:49.9,Google Snippets,Augmentation with max. window size 2,0.366531544,6,275,0.581179759,83.66972477
12:39.2,07:40.7,Google Snippets,Augmentation with max. window size 2,0.283996656,13,315,0.758833368,79.90543735
52:36.3,07:46.8,Google Snippets,No Augmentation,0.602059991,25,188,0.451456064,87.61160714
29:01.4,08:14.5,Google Snippets,No Augmentation,1,14,155,0.347065049,91.14055441
53:43.4,08:53.2,Google Snippets,Augmentation with max. window size 2,0.552841969,23,192,0.492964623,87.72782503
18:34.0,09:25.3,Google Snippets,Augmentation with max. window size 3,0.259637311,4,297,0.642862136,83.72093023
19:48.2,09:59.1,Google Snippets,No Augmentation,0.236572006,14,326,0.663303995,84.375
22:25.9,10:04.5,Google Snippets,No Augmentation,0.259637311,19,296,0.643576433,83.97932817
46:59.6,10:07.4,Google Snippets,No Augmentation,0.886056648,9,144,0.408714222,88.66855346
22:11.8,10:16.1,Google Snippets,Augmentation with max. window size 2,0.259637311,23,288,0.591838554,85.52971576
20:44.2,10:19.5,Google Snippets,Augmentation with max. window size 2,0.259637311,29,300,0.62911905,83.20413437
30:27.1,10:21.5,Google Snippets,No Augmentation,0.214670165,17,297,0.664368144,82.5
16:48.9,10:29.2,Google Snippets,Augmentation with max. window size 3,0.337242168,19,228,0.616684027,83.06772908
31:30.2,10:44.6,Google Snippets,No Augmentation,0.886056648,2,178,0.392030342,90.09748428
27:13.7,11:00.2,Google Snippets,Augmentation with max. window size 2,0.259637311,2,262,0.707828399,83.72093023
10:11.8,11:09.5,Google Snippets,No Augmentation,0.397940009,22,243,0.59266457,83.9527027
26:20.8,11:32.3,Google Snippets,No Augmentation,0.337242168,13,220,0.580389103,84.26294821
41:32.1,11:41.8,Google Snippets,Augmentation with max. window size 2,0.721246399,23,177,0.560997468,84.73082192
08:17.5,11:50.1,Google Snippets,Augmentation with max. window size 2,0.552841969,16,160,0.50253725,87.60631835
14:26.4,11:50.2,Google Snippets,Augmentation with max. window size 2,0.337242168,2,269,0.588618626,84.46215139
29:01.3,12:38.0,Google Snippets,No Augmentation,0.214670165,24,319,0.552499934,85.3125
14:26.9,13:03.3,Google Snippets,Augmentation with max. window size 3,0.552841969,20,178,0.450608119,87.9708384
20:42.2,13:09.0,Google Snippets,Augmentation with max. window size 3,0.236572006,28,334,0.604369932,83.80681818
56:34.8,13:27.2,Google Snippets,Augmentation with max. window size 2,0.552841969,9,208,0.473992613,87.60631835
29:40.6,13:28.1,Google Snippets,No Augmentation,0.30980392,22,224,0.583325799,84.38177874
09:17.2,14:23.0,Google Snippets,No Augmentation,0.468521083,11,214,0.47544962,87.517934
31:12.0,15:40.0,Google Snippets,Augmentation with max. window size 2,0.259637311,9,267,0.567283573,84.75452196
20:22.3,16:07.6,Google Snippets,Augmentation with max. window size 3,0.366531544,16,216,0.525903876,86.78899083
48:49.8,16:16.1,Google Snippets,Augmentation with max. window size 2,0.602059991,0,218,0.459688416,89.0625
31:42.1,16:31.1,Google Snippets,No Augmentation,0.13667714,11,591,0.577213361,85.29411765
20:49.0,16:42.8,Google Snippets,Augmentation with max. window size 2,0.283996656,20,307,0.646877121,83.68794326
39:01.3,17:00.4,Google Snippets,No Augmentation,0.721246399,27,204,0.436542275,90.04041096
58:29.3,17:04.2,Google Snippets,No Augmentation,0.657577319,23,179,0.407501897,87.73006135
02:39.1,17:27.0,Google Snippets,Augmentation with max. window size 3,0.397940009,28,282,0.629188098,83.44594595
36:15.3,17:43.8,Google Snippets,Augmentation with max. window size 3,0.259637311,18,241,0.675967128,80.62015504
59:46.0,18:22.0,Google Snippets,No Augmentation,0.508638306,29,244,0.540945655,86.26155878
52:13.4,18:53.2,Google Snippets,Augmentation with max. window size 2,0.721246399,16,170,0.453246512,88.45547945
34:21.1,19:03.4,Google Snippets,Augmentation with max. window size 3,0.259637311,26,260,0.65075609,82.94573643
21:22.4,19:48.3,Google Snippets,Augmentation with max. window size 2,0.397940009,18,209,0.569723073,85.13513514
08:48.5,20:28.0,Google Snippets,Augmentation with max. window size 2,0.657577319,26,163,0.529530552,85.88957055
24:04.4,20:39.7,Google Snippets,Augmentation with max. window size 3,0.468521083,24,171,0.557684579,86.37015782
34:19.9,20:42.2,Google Snippets,No Augmentation,0.337242168,20,217,0.579582338,84.06374502
06:51.9,21:19.1,Google Snippets,No Augmentation,0.657577319,16,176,0.489028142,87.11656442
39:56.2,21:27.3,Google Snippets,No Augmentation,0.236572006,8,281,0.652636087,81.81818182
20:51.7,21:50.8,Google Snippets,Augmentation with max. window size 2,0.468521083,21,184,0.501341474,85.6527977
28:41.8,22:21.1,Google Snippets,Augmentation with max. window size 3,0.283996656,16,285,0.576830996,85.57919622
34:28.0,23:20.7,Google Snippets,No Augmentation,0.30980392,1,247,0.712610046,78.95878525
35:29.1,23:49.6,Google Snippets,Augmentation with max. window size 2,0.337242168,16,226,0.592895309,83.26693227
33:19.3,23:50.0,Google Snippets,No Augmentation,0.337242168,27,232,0.620070531,83.46613546
33:52.2,23:57.7,Google Snippets,No Augmentation,0.30980392,8,255,0.577413815,85.68329718
28:57.1,24:05.1,Google Snippets,No Augmentation,0.397940009,1,213,0.492742182,88.68243243
39:10.0,24:21.3,Google Snippets,Augmentation with max. window size 3,0.30980392,8,224,0.648050998,82.86334056
19:07.5,24:24.2,Google Snippets,Augmentation with max. window size 3,0.283996656,23,349,0.489460221,88.17966903
37:22.1,24:30.2,Google Snippets,Augmentation with max. window size 2,0.30980392,19,247,0.539465104,85.03253796
17:00.0,24:32.9,Google Snippets,No Augmentation,0.508638306,2,200,0.470820064,86.26155878
36:47.9,25:16.2,Google Snippets,No Augmentation,0.721246399,6,234,0.376563258,90.62534247
45:10.4,25:40.5,Google Snippets,Augmentation with max. window size 2,0.283996656,6,233,0.573461713,86.05200946
28:34.9,25:46.0,Google Snippets,Augmentation with max. window size 3,0.397940009,7,205,0.575503835,84.7972973
38:17.8,25:51.3,Google Snippets,No Augmentation,0.283996656,24,270,0.644437483,81.56028369
31:59.5,26:00.8,Google Snippets,No Augmentation,1,21,191,0.399450031,89.82186858
37:14.4,26:08.7,Google Snippets,No Augmentation,0.283996656,3,267,0.597718512,83.68794326
37:39.4,26:41.0,Google Snippets,Augmentation with max. window size 2,0.337242168,23,209,0.638912256,83.46613546
37:09.4,27:38.5,Google Snippets,No Augmentation,0.236572006,1,345,0.70901662,81.53409091
44:40.2,27:40.3,Google Snippets,Augmentation with max. window size 2,0.259637311,16,263,0.62876162,82.94573643
22:20.1,27:42.9,Google Snippets,No Augmentation,0.508638306,8,163,0.533373678,85.99735799
28:28.9,27:43.8,Google Snippets,Augmentation with max. window size 3,0.508638306,1,164,0.602183856,84.41215324
14:32.2,27:49.4,Google Snippets,Augmentation with max. window size 2,0.602059991,21,172,0.465654881,86.60714286
28:12.4,27:59.4,Google Snippets,Augmentation with max. window size 2,0.721246399,2,237,0.534631091,87.57054795
52:48.2,28:07.6,Google Snippets,Augmentation with max. window size 2,0.886056648,19,150,0.463702505,88.48238994
40:24.4,28:14.2,Google Snippets,Augmentation with max. window size 3,0.283996656,2,263,0.602517814,83.21513002
23:26.1,28:20.8,Google Snippets,Augmentation with max. window size 3,0.508638306,8,180,0.49089243,87.84676354
46:20.2,29:50.5,Google Snippets,Augmentation with max. window size 2,0.30980392,26,226,0.662575516,83.29718004
35:35.6,29:55.2,Google Snippets,No Augmentation,0.366531544,11,229,0.6231761,83.85321101
31:13.7,30:17.0,Google Snippets,No Augmentation,0.397940009,15,229,0.552871082,86.14864865
23:07.5,31:41.1,Google Snippets,No Augmentation,0.468521083,18,220,0.556889236,86.37015782
30:12.0,31:46.4,Google Snippets,Augmentation with max. window size 2,0.508638306,26,181,0.462196167,86.92206077
39:26.6,31:59.9,Google Snippets,No Augmentation,0.283996656,17,287,0.604039735,84.1607565
20:21.7,32:32.9,Google Snippets,Augmentation with max. window size 3,0.431798276,26,249,0.63229256,82.24299065
27:57.9,32:39.4,Google Snippets,Augmentation with max. window size 3,0.431798276,5,215,0.486041871,86.60436137
57:50.0,33:26.4,Google Snippets,No Augmentation,0.721246399,0,199,0.481132039,87.20068493
32:38.0,33:31.5,Google Snippets,Augmentation with max. window size 2,0.468521083,28,185,0.642906789,84.21807747
33:12.2,33:33.6,Google Snippets,Augmentation with max. window size 2,0.468521083,7,188,0.567943782,85.36585366
36:04.7,33:39.0,Google Snippets,Augmentation with max. window size 2,0.283996656,27,338,0.638665021,84.1607565
36:11.0,33:41.8,Google Snippets,Augmentation with max. window size 3,0.397940009,21,219,0.581394593,83.9527027
47:47.2,33:44.9,Google Snippets,No Augmentation,0.236572006,29,306,0.716401387,79.26136364
31:21.2,34:09.3,Google Snippets,Augmentation with max. window size 2,0.397940009,4,226,0.667694229,83.10810811
06:31.6,34:15.3,Google Snippets,No Augmentation,0.657577319,9,200,0.435845526,89.26380368
20:26.0,34:58.3,Google Snippets,Augmentation with max. window size 2,0.508638306,19,206,0.583152933,83.88375165
51:44.2,35:08.9,Google Snippets,Augmentation with max. window size 3,0.30980392,15,218,0.549542943,83.29718004
21:31.1,35:33.8,Google Snippets,No Augmentation,0.795880017,26,148,0.412465726,88.73695652
22:50.2,35:33.8,Google Snippets,Augmentation with max. window size 3,0.552841969,6,226,0.498662836,86.14823815
55:11.6,35:41.4,Google Snippets,Augmentation with max. window size 2,0.30980392,5,210,0.577922749,86.76789588
54:41.5,35:43.6,Google Snippets,Augmentation with max. window size 3,0.337242168,13,190,0.505784446,88.24701195
36:04.0,36:25.5,Google Snippets,Augmentation with max. window size 2,0.468521083,0,184,0.542023483,85.6527977
57:14.4,36:49.4,Google Snippets,No Augmentation,0.259637311,27,247,0.57714262,83.72093023
53:21.1,37:58.9,Google Snippets,No Augmentation,0.337242168,7,217,0.480949696,87.05179283
51:56.2,38:43.0,Google Snippets,Augmentation with max. window size 2,0.337242168,10,235,0.556657954,86.65338645
56:59.4,39:21.5,Google Snippets,Augmentation with max. window size 3,0.259637311,12,251,0.62921251,83.97932817
26:51.6,40:04.0,Google Snippets,Augmentation with max. window size 3,0.552841969,27,221,0.487332612,87.72782503
43:57.6,40:04.3,Google Snippets,Augmentation with max. window size 3,0.468521083,10,179,0.573525026,83.93113343
55:27.4,40:38.3,Google Snippets,Augmentation with max. window size 3,0.236572006,7,301,0.712816022,83.52272727
42:39.8,40:44.8,Google Snippets,Augmentation with max. window size 3,0.30980392,22,294,0.690560822,81.99566161
31:30.8,40:58.2,Google Snippets,No Augmentation,0.468521083,4,230,0.510860372,85.93974175
52:39.7,41:41.9,Google Snippets,Augmentation with max. window size 2,0.366531544,21,192,0.555082217,84.7706422
28:11.2,42:02.6,Google Snippets,Augmentation with max. window size 3,0.508638306,28,215,0.543303978,84.94055482
46:34.7,42:08.8,Google Snippets,Augmentation with max. window size 3,0.366531544,10,216,0.60578562,83.30275229
47:07.1,42:17.7,Google Snippets,Augmentation with max. window size 3,0.366531544,24,215,0.576598085,85.50458716
45:50.0,42:55.4,Google Snippets,Augmentation with max. window size 3,0.283996656,9,313,0.560504603,84.39716312
49:02.1,43:29.6,Google Snippets,No Augmentation,0.283996656,10,298,0.601369942,85.10638298
58:11.6,43:35.7,Google Snippets,No Augmentation,0.337242168,0,221,0.586841386,86.05577689
22:39.1,43:37.5,Google Snippets,No Augmentation,0.886056648,24,141,0.453666495,86.91792453
57:01.9,44:32.1,Google Snippets,No Augmentation,0.30980392,16,241,0.44326038,88.06941432
02:02.7,45:10.5,Google Snippets,Augmentation with max. window size 3,0.337242168,6,201,0.577905722,84.86055777
53:03.7,45:13.5,Google Snippets,No Augmentation,0.236572006,22,360,0.616544571,82.67045455
42:04.9,45:37.4,Google Snippets,Augmentation with max. window size 2,0.431798276,23,221,0.488842656,85.51401869
32:57.7,45:49.4,Google Snippets,Augmentation with max. window size 2,0.397940009,25,262,0.616915288,84.29054054
16:40.4,46:00.7,Google Snippets,Augmentation with max. window size 2,0.795880017,29,158,0.478243158,88.39347826
47:59.3,46:55.3,Google Snippets,Augmentation with max. window size 2,0.366531544,14,228,0.621549258,84.58715596
59:31.2,47:06.6,Google Snippets,No Augmentation,0.259637311,13,299,0.628059166,84.49612403
40:47.0,47:38.9,Google Snippets,No Augmentation,0.431798276,20,238,0.563236462,85.20249221
03:24.2,47:53.9,Google Snippets,Augmentation with max. window size 3,0.30980392,29,220,0.618150395,81.56182213
28:44.4,48:07.2,Google Snippets,No Augmentation,0.795880017,19,154,0.410917512,90.20217391
30:09.0,48:42.1,Google Snippets,No Augmentation,0.397940009,8,318,0.464793258,87.33108108
09:59.1,48:51.5,Google Snippets,No Augmentation,0.236572006,15,275,0.464757654,87.78409091
58:26.1,49:36.6,Google Snippets,No Augmentation,0.259637311,6,306,0.613531212,84.2377261
58:48.9,49:41.0,Google Snippets,No Augmentation,0.366531544,18,214,0.566855988,85.68807339
33:49.0,50:10.9,Google Snippets,Augmentation with max. window size 2,0.795880017,8,135,0.472374134,87.75
42:22.4,50:46.1,Google Snippets,No Augmentation,0.721246399,13,270,0.469611475,86.11575342
49:05.4,50:54.9,Google Snippets,Augmentation with max. window size 2,0.366531544,28,255,0.53494464,86.23853211
45:35.9,51:36.9,Google Snippets,No Augmentation,0.431798276,6,235,0.483214806,87.69470405
57:35.1,52:02.4,Google Snippets,Augmentation with max. window size 3,0.337242168,26,241,0.603734205,83.26693227
37:53.0,52:12.0,Google Snippets,Augmentation with max. window size 3,0.552841969,13,217,0.507246648,86.99878493
26:02.9,52:14.6,Google Snippets,Augmentation with max. window size 2,1,25,138,0.406256688,89.62453799
58:43.4,52:28.1,Google Snippets,No Augmentation,0.366531544,4,225,0.612462884,84.7706422
28:14.0,52:47.5,Google Snippets,No Augmentation,0.795880017,5,164,0.457149965,87.5
56:29.1,52:54.0,Google Snippets,Augmentation with max. window size 3,0.30980392,0,281,0.572532354,84.164859
06:49.9,52:56.4,Google Snippets,Augmentation with max. window size 2,0.366531544,7,179,0.611598899,84.03669725
10:19.6,54:44.4,Google Snippets,Augmentation with max. window size 2,0.283996656,0,264,0.634247726,84.39716312
03:13.9,54:48.7,Google Snippets,Augmentation with max. window size 2,0.366531544,0,200,0.59777159,83.48623853
36:26.6,55:32.8,Google Snippets,Augmentation with max. window size 3,0.468521083,17,255,0.548184969,85.6527977
21:22.7,55:44.5,Google Snippets,Augmentation with max. window size 2,0.657577319,12,206,0.517849029,86.09406953
09:25.4,56:26.4,Google Snippets,Augmentation with max. window size 3,0.259637311,5,278,0.519512363,86.30490956
04:44.3,56:49.0,Google Snippets,Augmentation with max. window size 3,0.397940009,15,200,0.571340957,84.29054054
37:31.5,56:51.1,Google Snippets,Augmentation with max. window size 2,0.795880017,22,141,0.527322354,84.9826087
58:25.4,57:11.7,Google Snippets,Augmentation with max. window size 2,0.468521083,14,177,0.517839643,86.94404591
22:49.8,57:34.2,Google Snippets,No Augmentation,0.508638306,22,230,0.452374011,89.2998679
53:30.2,57:39.1,Google Snippets,Augmentation with max. window size 2,0.431798276,9,214,0.586224182,83.64485981
53:55.3,57:45.7,Google Snippets,No Augmentation,0.366531544,25,267,0.601523752,83.48623853
10:04.5,57:55.2,Google Snippets,No Augmentation,0.259637311,20,290,0.636804072,84.49612403
51:44.9,58:06.0,Google Snippets,Augmentation with max. window size 3,0.431798276,12,217,0.684221579,82.55451713
49:58.1,59:39.9,Google Snippets,Augmentation with max. window size 2,0.602059991,29,166,0.472574951,87.61160714
57:29.3,59:51.6,Google Snippets,Augmentation with max. window size 2,0.508638306,5,183,0.476273122,87.58256275
31:50.5,00:04.9,Google Snippets,No Augmentation,0.508638306,16,264,0.47140386,87.71466314
51:08.2,00:18.2,Google Snippets,Augmentation with max. window size 3,0.468521083,3,210,0.545640989,85.36585366
35:38.9,00:22.5,Google Snippets,No Augmentation,0.657577319,2,160,0.52854873,86.29856851
46:31.3,00:37.3,Google Snippets,Augmentation with max. window size 2,0.602059991,8,176,0.522040374,85.82589286
37:24.8,00:48.8,Google Snippets,No Augmentation,0.602059991,18,174,0.390275794,89.84375
07:40.7,01:53.0,Google Snippets,Augmentation with max. window size 2,0.283996656,14,326,0.684932805,81.79669031
11:50.2,02:10.0,Google Snippets,Augmentation with max. window size 2,0.337242168,3,259,0.531684972,86.45418327
10:29.3,03:08.7,Google Snippets,Augmentation with max. window size 3,0.337242168,20,224,0.547531338,84.86055777
56:17.8,03:25.6,Google Snippets,Augmentation with max. window size 3,0.431798276,19,221,0.433233274,88.94080997
11:32.3,03:49.7,Google Snippets,No Augmentation,0.337242168,14,252,0.570262849,84.26294821
59:07.5,03:51.6,Google Snippets,Augmentation with max. window size 3,0.397940009,1,234,0.584101744,83.61486486
24:24.3,04:05.8,Google Snippets,Augmentation with max. window size 3,0.283996656,24,245,0.715490709,81.08747045
56:43.4,04:06.8,Google Snippets,Augmentation with max. window size 2,0.431798276,2,224,0.512983509,86.44859813
33:55.9,04:12.2,Google Snippets,No Augmentation,0.795880017,12,175,0.393404344,89.23695652
13:28.1,05:08.9,Google Snippets,No Augmentation,0.30980392,23,272,0.506115192,86.98481562
02:52.1,05:36.2,Google Snippets,Augmentation with max. window size 3,0.366531544,3,247,0.528052959,85.50458716
52:50.4,06:17.8,Google Snippets,Augmentation with max. window size 2,1,18,122,0.398068971,89.11119097
02:31.5,06:32.4,Google Snippets,Augmentation with max. window size 2,0.431798276,16,212,0.454508249,88.78504673
34:21.4,06:44.7,Google Snippets,Augmentation with max. window size 2,1,11,146,0.392617992,90.13521561
