Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
37:04.3,40:31.0,Tag My News (Titles Only),No Augmentation,0.214670165,10,283,0.829341412,72.66010046
40:31.0,44:27.4,Tag My News (Titles Only),No Augmentation,0.236572006,10,261,0.846132517,73.60178828
44:27.4,48:41.3,Tag My News (Titles Only),No Augmentation,0.259637311,10,270,0.843573272,73.26530814
48:41.3,52:54.0,Tag My News (Titles Only),No Augmentation,0.283996656,10,257,0.966114461,70.3358233
52:54.0,56:47.5,Tag My News (Titles Only),No Augmentation,0.30980392,10,218,0.911853731,69.23077106
56:47.5,01:16.6,Tag My News (Titles Only),No Augmentation,0.337242168,10,244,0.886339307,70.95761299
01:16.6,05:14.4,Tag My News (Titles Only),No Augmentation,0.366531544,10,183,0.807461262,74.27745461
05:14.4,09:49.0,Tag My News (Titles Only),No Augmentation,0.397940009,10,205,0.805667162,73.50199819
09:49.0,14:57.4,Tag My News (Titles Only),No Augmentation,0.431798276,10,211,0.806649625,75.33742189
14:57.4,18:48.5,Tag My News (Titles Only),No Augmentation,0.468521083,10,189,0.758145571,75.45248866
18:48.5,22:58.9,Tag My News (Titles Only),No Augmentation,0.508638306,10,180,0.747929156,76.77083611
22:58.9,27:59.7,Tag My News (Titles Only),No Augmentation,0.552841969,10,201,0.742233306,75.65000057
27:59.7,33:36.1,Tag My News (Titles Only),No Augmentation,0.602059991,10,194,0.708088547,76.63529515
33:36.1,38:40.8,Tag My News (Titles Only),No Augmentation,0.657577319,10,161,0.669896871,79.22883928
38:40.8,45:08.0,Tag My News (Titles Only),No Augmentation,0.721246399,10,176,0.759042293,76.45817399
45:08.0,51:46.9,Tag My News (Titles Only),No Augmentation,0.795880017,10,159,0.730136305,77.64780819
51:46.9,59:34.4,Tag My News (Titles Only),No Augmentation,0.886056648,10,183,0.757071435,76.19999945
59:34.4,06:52.5,Tag My News (Titles Only),No Augmentation,1,10,152,0.725263268,76.07412636
06:52.5,08:01.0,Tag My News (Titles Only),No Augmentation,0.013228266,11,226,1.691041231,30.76923192
08:01.0,09:28.6,Tag My News (Titles Only),No Augmentation,0.026872146,11,333,1.475236773,49.0196079
09:28.6,11:28.2,Tag My News (Titles Only),No Augmentation,0.040958608,11,359,1.263958097,60.25640965
11:28.2,13:30.8,Tag My News (Titles Only),No Augmentation,0.055517328,11,381,1.193110466,63.80952597
13:30.8,16:00.7,Tag My News (Titles Only),No Augmentation,0.070581074,11,365,1.187681079,63.43283653
16:00.7,18:41.3,Tag My News (Titles Only),No Augmentation,0.086186148,11,371,0.976653099,69.93864775
18:41.3,22:02.4,Tag My News (Titles Only),No Augmentation,0.102372909,11,503,1.019173503,66.49484634
22:02.4,25:09.2,Tag My News (Titles Only),No Augmentation,0.119186408,11,308,0.950926363,72.88888693
25:09.2,27:43.8,Tag My News (Titles Only),No Augmentation,0.13667714,11,259,1.002607465,68.21705699
27:43.8,31:54.6,Tag My News (Titles Only),No Augmentation,0.15490196,11,407,0.94545573,70.64846158
31:54.6,35:05.0,Tag My News (Titles Only),No Augmentation,0.173925197,11,277,0.925848246,70.21276355
35:05.0,37:51.1,Tag My News (Titles Only),No Augmentation,0.193820026,11,243,0.951521933,66.66666865
37:51.1,41:25.6,Tag My News (Titles Only),No Augmentation,0.214670165,11,302,0.902962744,72.66010046
41:25.6,45:45.3,Tag My News (Titles Only),No Augmentation,0.236572006,11,266,0.849303424,73.60178828
45:45.3,49:09.9,Tag My News (Titles Only),No Augmentation,0.259637311,11,213,0.866239011,68.77551079
49:09.9,53:14.0,Tag My News (Titles Only),No Augmentation,0.283996656,11,236,0.929971039,67.5373137
53:14.0,58:02.0,Tag My News (Titles Only),No Augmentation,0.30980392,11,276,0.925255179,72.1367538
58:02.0,02:51.4,Tag My News (Titles Only),No Augmentation,0.337242168,11,274,0.805759192,74.09732938
02:51.4,06:44.0,Tag My News (Titles Only),No Augmentation,0.366531544,11,228,0.78596735,75.43352842
06:44.0,10:31.1,Tag My News (Titles Only),No Augmentation,0.397940009,11,204,0.761727035,76.03195906
10:31.1,14:36.9,Tag My News (Titles Only),No Augmentation,0.431798276,11,210,0.806452811,74.84662533
14:36.9,19:17.3,Tag My News (Titles Only),No Augmentation,0.468521083,11,201,0.848943532,73.52941036
19:17.3,23:53.7,Tag My News (Titles Only),No Augmentation,0.508638306,11,180,0.7969715,73.95833135
23:53.7,28:20.0,Tag My News (Titles Only),No Augmentation,0.552841969,11,161,0.960106671,69.55454648
28:20.0,33:54.2,Tag My News (Titles Only),No Augmentation,0.602059991,11,171,0.727589428,77.52059102
33:54.2,39:37.2,Tag My News (Titles Only),No Augmentation,0.657577319,11,171,0.772446066,74.6219933
39:37.2,44:58.7,Tag My News (Titles Only),No Augmentation,0.721246399,11,147,0.734489679,75.35013855
44:58.7,53:12.6,Tag My News (Titles Only),No Augmentation,0.795880017,11,203,0.747529507,77.09701359
53:12.6,00:12.8,Tag My News (Titles Only),No Augmentation,0.886056648,11,160,0.722097576,77.16964185
00:12.8,09:08.0,Tag My News (Titles Only),No Augmentation,1,11,177,0.685608596,77.51967311
09:08.0,09:34.5,Tag My News (Titles Only),No Augmentation,0.013228266,12,62,1.88943696,26.9230783
09:34.5,09:56.0,Tag My News (Titles Only),No Augmentation,0.026872146,12,40,1.963322997,23.52941185
09:56.0,11:40.0,Tag My News (Titles Only),No Augmentation,0.040958608,12,357,1.457908869,51.28205419
11:40.0,13:58.7,Tag My News (Titles Only),No Augmentation,0.055517328,12,383,1.220246196,62.85714507
13:58.7,16:28.5,Tag My News (Titles Only),No Augmentation,0.070581074,12,425,1.146302462,65.67164063
16:28.5,19:27.8,Tag My News (Titles Only),No Augmentation,0.086186148,12,447,1.163947344,58.89570713
19:27.8,22:00.2,Tag My News (Titles Only),No Augmentation,0.102372909,12,380,0.913508594,67.52577424
22:00.2,25:26.4,Tag My News (Titles Only),No Augmentation,0.119186408,12,340,1.067412496,64.8888886
25:26.4,28:42.1,Tag My News (Titles Only),No Augmentation,0.13667714,12,298,0.792936504,73.25581312
28:42.1,31:25.9,Tag My News (Titles Only),No Augmentation,0.15490196,12,237,0.950102091,65.18771052
31:25.9,34:56.8,Tag My News (Titles Only),No Augmentation,0.173925197,12,292,0.962616146,69.30091381
34:56.8,38:39.8,Tag My News (Titles Only),No Augmentation,0.193820026,12,314,1.147352695,62.56830692
38:39.8,42:18.9,Tag My News (Titles Only),No Augmentation,0.214670165,12,290,0.874800503,72.66010046
42:18.9,46:07.1,Tag My News (Titles Only),No Augmentation,0.236572006,12,244,0.786047995,75.39150119
46:07.1,49:30.9,Tag My News (Titles Only),No Augmentation,0.259637311,12,198,0.985409558,68.57143044
49:30.9,52:36.7,Tag My News (Titles Only),No Augmentation,0.283996656,12,245,0.831582069,74.25373197
52:36.7,56:26.5,Tag My News (Titles Only),No Augmentation,0.30980392,12,269,0.794192076,77.26495862
56:26.5,00:42.0,Tag My News (Titles Only),No Augmentation,0.337242168,12,277,0.803184986,75.35321712
00:42.0,04:30.6,Tag My News (Titles Only),No Augmentation,0.366531544,12,203,0.897298098,72.39884138
04:30.6,08:10.1,Tag My News (Titles Only),No Augmentation,0.397940009,12,177,0.76585412,75.23302436
08:10.1,12:31.1,Tag My News (Titles Only),No Augmentation,0.431798276,12,198,0.924697459,70.92024684
12:31.1,16:38.5,Tag My News (Titles Only),No Augmentation,0.468521083,12,158,0.813670158,74.77375269
16:38.5,21:45.5,Tag My News (Titles Only),No Augmentation,0.508638306,12,184,0.795468867,73.22916389
21:45.5,26:14.8,Tag My News (Titles Only),No Augmentation,0.552841969,12,157,0.752311856,74.11363721
26:14.8,32:56.5,Tag My News (Titles Only),No Augmentation,0.602059991,12,215,0.709029764,77.28823423
32:56.5,39:25.5,Tag My News (Titles Only),No Augmentation,0.657577319,12,196,0.715670168,78.74896228
39:25.5,45:32.6,Tag My News (Titles Only),No Augmentation,0.721246399,12,159,0.718341053,77.49266028
45:32.6,53:16.1,Tag My News (Titles Only),No Augmentation,0.795880017,12,181,0.68217805,77.29581594
53:16.1,01:46.8,Tag My News (Titles Only),No Augmentation,0.886056648,12,189,0.655459464,78.7809521
01:46.8,09:49.4,Tag My News (Titles Only),No Augmentation,1,12,160,0.680815309,78.99070084
09:49.4,10:17.0,Tag My News (Titles Only),No Augmentation,0.013228266,13,66,1.980916262,15.38461596
10:17.0,12:08.0,Tag My News (Titles Only),No Augmentation,0.026872146,13,407,1.264661312,52.94117928
12:08.0,14:21.9,Tag My News (Titles Only),No Augmentation,0.040958608,13,390,1.423010588,48.71794879
14:21.9,16:42.4,Tag My News (Titles Only),No Augmentation,0.055517328,13,381,0.869955361,71.42857313
16:42.4,18:53.4,Tag My News (Titles Only),No Augmentation,0.070581074,13,365,1.190920234,61.19403243
18:53.4,21:04.8,Tag My News (Titles Only),No Augmentation,0.086186148,13,309,1.162515879,60.12269855
21:04.8,23:39.4,Tag My News (Titles Only),No Augmentation,0.102372909,13,375,1.034380794,66.49484634
23:39.4,27:04.9,Tag My News (Titles Only),No Augmentation,0.119186408,13,331,1.004710794,68.44444275
27:04.9,30:10.5,Tag My News (Titles Only),No Augmentation,0.13667714,13,299,0.957948506,66.66666865
30:10.5,33:23.3,Tag My News (Titles Only),No Augmentation,0.15490196,13,282,0.99338448,65.87030888
33:23.3,35:41.7,Tag My News (Titles Only),No Augmentation,0.173925197,13,268,0.974227965,67.7811563
35:41.7,38:21.6,Tag My News (Titles Only),No Augmentation,0.193820026,13,276,0.953174889,68.03278923
38:21.6,40:38.8,Tag My News (Titles Only),No Augmentation,0.214670165,13,224,0.909617245,70.93595862
40:38.8,43:34.2,Tag My News (Titles Only),No Augmentation,0.236572006,13,226,0.895169199,73.37807417
43:34.2,46:39.6,Tag My News (Titles Only),No Augmentation,0.259637311,13,226,0.939007223,70.6122458
46:39.6,50:15.3,Tag My News (Titles Only),No Augmentation,0.283996656,13,236,0.893181205,71.08209133
50:15.3,54:12.2,Tag My News (Titles Only),No Augmentation,0.30980392,13,243,0.799597979,74.18803573
54:12.2,58:11.8,Tag My News (Titles Only),No Augmentation,0.337242168,13,231,0.855182648,74.56828952
58:11.8,01:57.5,Tag My News (Titles Only),No Augmentation,0.366531544,13,187,0.906702816,71.09826803
01:57.5,06:21.3,Tag My News (Titles Only),No Augmentation,0.397940009,13,195,0.813780844,75.09986758
06:21.3,11:17.4,Tag My News (Titles Only),No Augmentation,0.431798276,13,231,0.839223564,75.09202361
11:17.4,15:56.0,Tag My News (Titles Only),No Augmentation,0.468521083,13,186,0.79594332,75.45248866
15:56.0,21:18.4,Tag My News (Titles Only),No Augmentation,0.508638306,13,213,0.776361883,75.72916746
21:18.4,26:06.9,Tag My News (Titles Only),No Augmentation,0.552841969,13,167,0.698490351,79.99545336
26:06.9,31:41.3,Tag My News (Titles Only),No Augmentation,0.602059991,13,172,0.742803395,77.98823416
31:41.3,37:27.2,Tag My News (Titles Only),No Augmentation,0.657577319,13,171,0.755838096,77.28921175
37:27.2,44:02.9,Tag My News (Titles Only),No Augmentation,0.721246399,13,169,0.756043911,76.94265842
44:02.9,51:48.6,Tag My News (Titles Only),No Augmentation,0.795880017,13,179,0.754203767,76.29940212
51:48.6,58:53.8,Tag My News (Titles Only),No Augmentation,0.886056648,13,156,0.651533097,79.03333306
58:53.8,06:40.2,Tag My News (Titles Only),No Augmentation,1,13,148,0.685657293,78.09610963
06:40.2,08:34.0,Tag My News (Titles Only),No Augmentation,0.013228266,14,380,1.130036235,65.38461447
08:34.0,09:53.4,Tag My News (Titles Only),No Augmentation,0.026872146,14,298,1.597773194,41.17647111
09:53.4,11:57.8,Tag My News (Titles Only),No Augmentation,0.040958608,14,350,1.100129962,64.10256624
11:57.8,14:18.0,Tag My News (Titles Only),No Augmentation,0.055517328,14,371,1.004013062,66.66666865
14:18.0,16:55.7,Tag My News (Titles Only),No Augmentation,0.070581074,14,420,1.124281287,61.94030046
16:55.7,19:53.9,Tag My News (Titles Only),No Augmentation,0.086186148,14,420,1.162390351,63.80367875
19:53.9,22:16.7,Tag My News (Titles Only),No Augmentation,0.102372909,14,419,1.066510201,68.04123521
22:16.7,24:23.7,Tag My News (Titles Only),No Augmentation,0.119186408,14,307,1.004073381,68.88889074
24:23.7,26:30.9,Tag My News (Titles Only),No Augmentation,0.13667714,14,251,0.967798293,68.60465407
26:30.9,29:19.0,Tag My News (Titles Only),No Augmentation,0.15490196,14,315,1.039064169,65.87030888
29:19.0,32:39.2,Tag My News (Titles Only),No Augmentation,0.173925197,14,341,0.916127861,70.82067132
32:39.2,35:39.0,Tag My News (Titles Only),No Augmentation,0.193820026,14,277,1.03871274,66.93989038
35:39.0,38:54.7,Tag My News (Titles Only),No Augmentation,0.214670165,14,279,0.815166295,75.12315512
38:54.7,42:47.2,Tag My News (Titles Only),No Augmentation,0.236572006,14,273,0.83294791,70.69351077
42:47.2,46:01.4,Tag My News (Titles Only),No Augmentation,0.259637311,14,213,0.838521779,71.22448683
46:01.4,49:47.4,Tag My News (Titles Only),No Augmentation,0.283996656,14,241,0.797370434,72.7611959
49:47.4,53:39.3,Tag My News (Titles Only),No Augmentation,0.30980392,14,239,0.98925668,67.00854898
53:39.3,57:44.5,Tag My News (Titles Only),No Augmentation,0.337242168,14,240,0.70826894,77.08006501
57:44.5,01:50.5,Tag My News (Titles Only),No Augmentation,0.366531544,14,209,0.83536756,74.13294911
01:50.5,06:04.2,Tag My News (Titles Only),No Augmentation,0.397940009,14,203,0.849141598,73.76831174
06:04.2,10:31.0,Tag My News (Titles Only),No Augmentation,0.431798276,14,205,0.842042506,72.63803482
10:31.0,14:42.0,Tag My News (Titles Only),No Augmentation,0.468521083,14,166,0.778021574,74.20814633
14:42.0,19:18.3,Tag My News (Titles Only),No Augmentation,0.508638306,14,175,0.82554841,71.45833373
19:18.3,25:12.3,Tag My News (Titles Only),No Augmentation,0.552841969,14,198,0.643255472,80.89545369
25:12.3,31:57.0,Tag My News (Titles Only),No Augmentation,0.602059991,14,204,0.788332939,73.71176481
31:57.0,37:55.8,Tag My News (Titles Only),No Augmentation,0.657577319,14,173,0.707573622,77.76908875
37:55.8,43:59.6,Tag My News (Titles Only),No Augmentation,0.721246399,14,153,0.767111719,76.21911466
