Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
2017-02-03 06:06:49.495418,2017-02-03 06:10:17.223825,Tag My News (Titles Only),Augmentation with max. window size 2,0.9,2,127,0.780911266804,75.990486145
2017-02-03 06:10:17.223951,2017-02-03 06:13:46.157716,Tag My News (Titles Only),Augmentation with max. window size 2,1.0,2,115,0.744273632765,77.0760446787
2017-02-03 06:13:46.157847,2017-02-03 06:14:48.178967,Tag My News (Titles Only),Augmentation with max. window size 3,0.1,2,275,0.982425570488,66.1375641823
2017-02-03 06:14:48.179087,2017-02-03 06:16:26.051807,Tag My News (Titles Only),Augmentation with max. window size 3,0.2,2,244,0.875826537609,73.0158746243
2017-02-03 06:16:26.051947,2017-02-03 06:18:17.927338,Tag My News (Titles Only),Augmentation with max. window size 3,0.3,2,190,0.939633011818,70.3703701496
2017-02-03 06:18:17.927466,2017-02-03 06:20:19.045067,Tag My News (Titles Only),Augmentation with max. window size 3,0.4,2,156,0.878298342228,70.9933757782
2017-02-03 06:20:19.045209,2017-02-03 06:22:44.277254,Tag My News (Titles Only),Augmentation with max. window size 3,0.5,2,153,0.945718705654,70.4449176788
2017-02-03 06:22:44.277387,2017-02-03 06:25:36.426350,Tag My News (Titles Only),Augmentation with max. window size 3,0.6,2,150,0.837296545506,74.0939855576
2017-02-03 06:25:36.426483,2017-02-03 06:28:36.167811,Tag My News (Titles Only),Augmentation with max. window size 3,0.7,2,135,0.767701894045,75.2447038889
2017-02-03 06:28:36.167939,2017-02-03 06:31:59.426426,Tag My News (Titles Only),Augmentation with max. window size 3,0.8,2,134,0.778807342052,76.6490191221
2017-02-03 06:31:59.426563,2017-02-03 06:35:52.052301,Tag My News (Titles Only),Augmentation with max. window size 3,0.9,2,143,0.780406862497,75.3189563751
2017-02-03 06:35:52.052424,2017-02-03 06:40:01.611164,Tag My News (Titles Only),Augmentation with max. window size 3,1.0,2,138,0.78271150589,75.781455636
2017-02-03 06:40:01.611296,2017-02-03 06:41:39.149373,Tag My News (Titles Only),No Augmentation,0.1,3,467,1.18597245216,64.5502626896
2017-02-03 06:41:39.149484,2017-02-03 06:43:24.264477,Tag My News (Titles Only),No Augmentation,0.2,3,266,1.00932943821,65.3439164162
2017-02-03 06:43:24.264603,2017-02-03 06:45:43.389508,Tag My News (Titles Only),No Augmentation,0.3,3,243,0.851948976517,75.3086447716
2017-02-03 06:45:43.389634,2017-02-03 06:48:16.895793,Tag My News (Titles Only),No Augmentation,0.4,3,205,0.854892373085,74.3046343327
2017-02-03 06:48:16.895924,2017-02-03 06:51:10.662237,Tag My News (Titles Only),No Augmentation,0.5,3,188,0.773817241192,75.4237294197
2017-02-03 06:51:10.662372,2017-02-03 06:53:47.719155,Tag My News (Titles Only),No Augmentation,0.6,3,138,0.777492284775,75.6680458784
2017-02-03 06:53:47.719282,2017-02-03 06:57:28.977783,Tag My News (Titles Only),No Augmentation,0.7,3,171,0.738160133362,76.6408115625
